SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_to_total_ratio,services_count,high_value_at_risk,support_bundle
0,0,0,29,1,0,0,0,1,0,0,0,0,48.95,1323.7,0,True,False,False,False,False,False,False,False,2,0.03695176266324451,2,0,0
0,1,0,57,1,1,1,0,0,0,1,1,1,99.65,5497.05,0,False,True,False,False,False,False,True,False,3,0.018124607815498222,4,1,0
0,0,0,28,1,0,0,0,0,0,0,0,0,18.25,534.7,0,True,False,True,True,False,True,False,False,2,0.03406757513533694,1,0,0
0,0,0,42,1,0,1,0,1,0,0,0,0,54.55,2455.05,0,False,False,False,False,False,True,False,False,2,0.02221045988477433,3,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,20.65,38.7,1,False,False,True,False,False,False,False,True,0,0.5201511335012594,1,0,0
0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,0,True,False,False,True,False,False,False,False,1,0.04286166174609869,3,0,1
0,1,1,18,1,0,0,0,0,0,0,0,0,20.45,357.0,0,False,False,True,False,False,False,False,True,1,0.057122905027932956,1,0,0
0,1,1,62,1,1,0,0,0,0,0,0,0,24.8,1476.25,0,True,False,True,True,False,False,False,False,3,0.016787950583855137,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.8,70.8,1,False,True,False,False,False,False,False,True,0,0.9860724233983287,1,1,0
0,0,0,16,1,1,0,0,0,1,0,1,1,89.05,1448.6,1,True,True,False,False,False,True,False,False,1,0.06143073951434879,3,1,0
0,0,0,3,1,1,0,0,0,0,1,1,1,96.6,291.9,1,False,True,False,False,False,False,True,False,0,0.3298053943325367,3,1,0
0,0,0,67,1,1,1,1,1,1,1,1,1,88.8,5903.15,0,True,False,False,True,False,False,False,False,3,0.015040268285866722,7,0,1
0,0,0,62,1,0,0,0,0,0,0,0,1,20.05,1201.65,0,True,False,True,False,True,True,False,False,3,0.016671517066478195,1,0,0
0,1,0,57,1,1,0,1,1,0,1,1,1,104.5,5921.35,1,False,True,False,False,False,True,False,False,3,0.017645022668366442,5,1,0
0,0,0,2,1,0,0,0,0,0,0,0,1,69.8,146.65,0,True,True,False,False,False,False,True,False,0,0.47273958686081946,1,0,0
0,1,1,23,1,1,1,0,1,1,1,0,1,77.15,1759.4,0,False,False,False,False,True,False,False,False,1,0.043825266984776186,5,0,0
0,0,1,25,0,0,1,0,0,1,0,0,0,35.05,844.45,0,False,False,False,False,True,False,False,False,2,0.04145721213554911,2,0,0
1,0,0,72,1,1,0,1,1,1,1,1,1,108.1,7774.05,0,False,True,False,False,True,False,False,False,3,0.013903447566253592,6,0,1
0,1,0,2,1,1,0,0,0,0,1,0,1,84.05,134.05,0,False,True,False,False,False,False,True,False,0,0.6223620881155127,2,1,0
0,0,0,8,1,0,0,0,0,0,0,0,1,20.2,140.95,0,False,False,True,True,False,False,False,False,0,0.14230362803804156,1,0,0
0,0,0,5,1,1,0,0,0,0,0,0,1,50.6,249.95,1,False,False,False,False,False,False,False,True,0,0.2016337915919506,1,0,0
0,0,0,35,0,0,0,0,1,0,1,1,0,49.2,1701.65,0,True,False,False,False,False,False,True,False,2,0.028896132499339266,3,0,0
0,0,0,24,1,1,0,0,0,0,0,0,0,24.6,592.65,0,True,False,True,True,False,False,True,False,1,0.04143855807293861,1,0,0
0,1,1,2,1,0,0,0,0,0,0,0,1,71.65,135.75,0,False,True,False,False,False,False,True,False,0,0.5239488117001828,1,1,0
0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7732.65,0,True,True,False,False,True,True,False,False,3,0.013564099745915579,6,0,1
0,0,0,41,1,1,1,1,1,1,1,0,1,106.5,4282.4,0,False,True,False,False,False,False,True,False,2,0.024863426250175097,6,1,1
0,0,1,4,1,0,1,0,0,0,0,0,0,49.35,219.65,1,True,False,False,False,False,False,True,False,0,0.22365737593473828,2,0,0
0,0,0,26,1,0,0,1,0,0,0,0,0,75.5,2018.1,0,True,True,False,True,False,False,False,False,2,0.03739289782576396,2,0,0
0,0,0,7,1,0,0,1,0,0,1,1,1,94.25,669.0,1,True,True,False,False,False,False,True,False,0,0.14067164179104477,4,1,0
0,1,0,1,1,0,0,0,0,0,0,0,1,68.95,68.95,1,False,True,False,False,False,False,True,False,0,0.9857040743388135,1,0,0
0,1,1,4,1,1,0,1,0,1,0,0,1,58.5,224.85,0,False,False,False,False,False,False,False,True,0,0.2590214744299314,3,0,1
0,0,0,48,1,0,0,1,1,1,1,1,0,78.9,3771.5,0,True,False,False,False,True,True,False,False,2,0.02091451292246521,6,0,1
1,0,0,2,1,1,0,0,0,0,1,1,1,93.85,196.75,1,True,True,False,False,False,False,True,False,0,0.47458912768647277,3,1,0
1,1,0,12,1,0,1,0,1,1,1,1,1,79.2,943.85,0,False,False,False,True,False,False,True,False,0,0.08382282902047944,6,0,0
0,1,0,60,1,1,1,0,1,1,1,1,1,109.45,6572.85,0,True,True,False,False,False,False,False,False,3,0.016649299877545123,6,1,0
0,0,0,55,1,0,1,0,1,1,0,0,1,59.2,3175.85,0,True,False,False,False,True,False,True,False,3,0.01863481121236445,4,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,29.15,29.15,0,True,False,False,False,False,False,False,True,0,0.966832504145937,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,True,False,True,False,False,False,False,True,0,0.9524940617577197,1,0,0
0,0,0,4,1,1,0,0,0,0,0,0,1,76.05,318.9,1,True,True,False,False,False,False,True,False,0,0.23773054079399814,1,1,0
0,0,0,1,0,0,0,0,0,0,0,0,1,24.45,24.45,1,True,False,False,False,False,False,False,True,0,0.9607072691552063,0,0,0
0,0,0,42,1,0,0,0,1,1,0,1,0,66.5,2762.75,0,False,False,False,False,True,True,False,False,2,0.024061510628674808,4,0,0
0,0,0,1,1,0,1,0,0,0,0,0,0,49.55,49.55,0,False,False,False,False,False,False,False,False,0,0.9802176063303659,2,0,0
0,0,0,7,1,1,0,0,1,0,1,0,1,89.35,631.85,1,True,True,False,False,False,True,False,False,0,0.1411866951094256,3,1,0
0,0,0,3,1,0,0,0,1,0,0,0,1,73.6,232.5,0,True,True,False,False,False,True,False,False,0,0.315203426124197,2,1,0
0,1,0,72,1,1,1,1,1,0,1,1,1,82.65,5919.35,0,False,False,False,False,True,True,False,False,3,0.013960323291697281,6,0,0
0,0,0,15,1,1,0,0,0,0,0,0,1,49.0,749.25,0,True,False,False,False,False,False,True,False,1,0.06531156281239586,1,0,0
0,1,0,4,1,0,0,0,0,0,1,0,1,80.35,307.4,1,True,True,False,False,False,False,True,False,0,0.260538261997406,2,1,0
0,0,0,11,1,1,0,0,0,0,0,0,0,25.2,245.15,0,False,False,True,True,False,False,True,False,0,0.10237659963436928,1,0,0
0,0,0,5,1,1,0,0,0,0,0,0,0,25.45,134.75,0,False,False,True,False,False,False,False,True,0,0.18747697974217312,1,0,0
1,0,0,1,1,0,1,0,1,0,0,0,1,55.8,55.8,1,False,False,False,False,False,False,True,False,0,0.9823943661971831,3,0,0
0,1,0,72,1,1,1,0,1,1,1,1,1,110.9,8240.85,0,True,True,False,False,True,True,False,False,3,0.01345571685968563,6,0,0
0,1,0,55,1,1,0,1,0,0,0,0,1,77.75,4266.4,0,False,True,False,False,False,True,False,False,3,0.0182195247691803,2,1,0
0,1,1,40,1,1,0,0,0,0,0,0,1,26.2,1077.5,0,False,False,True,False,False,False,True,False,2,0.024292999536393137,1,0,0
0,1,0,57,1,0,0,0,0,0,0,0,0,19.9,1115.6,0,False,False,True,False,True,False,False,False,3,0.017821959519971342,1,0,0
0,0,0,1,1,0,0,0,0,0,1,0,1,79.05,79.05,1,True,True,False,False,False,False,True,False,0,0.9875078076202374,2,1,0
0,1,0,1,1,0,1,0,0,0,1,1,1,95.0,95.0,1,True,True,False,False,False,False,True,False,0,0.9895833333333334,4,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,25.2,25.2,1,False,False,False,False,False,False,False,True,0,0.9618320610687023,0,0,0
1,1,1,52,1,1,0,1,1,0,1,1,1,80.85,4079.55,0,True,False,False,True,False,False,True,False,3,0.01981350553234245,5,0,0
1,0,0,41,1,1,0,0,1,0,1,1,1,98.4,4187.75,1,True,True,False,False,False,False,True,False,2,0.02349149507609669,4,1,0
0,1,0,43,1,0,0,0,0,0,1,0,1,56.35,2391.15,0,True,False,False,True,False,False,False,True,2,0.02355621512028928,2,0,0
0,1,1,47,1,0,0,0,0,0,0,0,0,19.3,890.5,0,False,False,True,False,True,False,False,False,2,0.0216489063376332,1,0,0
0,0,0,3,1,1,0,0,0,0,0,0,0,50.4,137.25,0,True,False,False,False,False,False,False,False,0,0.36455696202531646,1,0,0
1,1,1,66,1,1,1,1,1,1,1,0,0,79.4,5154.6,1,True,False,False,False,True,True,False,False,3,0.015400729304057724,6,0,1
0,1,1,55,1,0,0,0,1,1,0,0,1,55.25,3119.9,0,True,False,False,False,True,True,False,False,3,0.017703226633342947,3,0,0
0,0,0,29,1,0,0,0,0,0,0,0,0,19.1,529.5,0,True,False,True,True,False,False,False,True,2,0.03600377002827521,1,0,0
0,0,1,12,1,1,0,0,0,0,1,0,1,84.05,966.55,0,False,True,False,False,False,False,True,False,0,0.08686889566430675,2,1,0
0,1,0,66,1,1,0,1,1,0,1,1,1,105.2,6936.85,0,False,True,False,False,False,False,True,False,3,0.015163198973745469,5,1,0
1,0,0,35,1,1,0,0,1,0,1,1,1,101.4,3496.3,1,True,True,False,False,False,False,True,False,2,0.028993795213450375,4,1,0
1,1,0,10,1,1,0,0,1,0,0,1,1,89.8,914.3,1,True,True,False,False,False,False,True,False,0,0.09810990931934885,3,1,0
0,1,1,27,1,1,0,0,0,0,0,0,1,75.75,1929.0,0,True,True,False,False,False,False,False,False,2,0.03924870466321244,1,1,0
0,0,0,58,1,0,0,0,0,1,1,1,1,95.3,5817.7,0,False,True,False,False,False,False,True,False,3,0.016378228813996254,4,1,0
0,1,0,54,1,0,1,1,1,1,1,1,0,109.75,6110.2,1,True,True,False,False,True,False,False,False,3,0.017958829689749968,7,0,1
0,0,0,9,1,0,0,0,0,0,0,0,0,19.85,178.8,0,True,False,True,False,False,False,False,True,0,0.11040044493882091,1,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,28.3,1,True,False,True,True,False,True,False,False,0,0.658703071672355,1,0,0
0,0,0,6,1,0,0,0,0,0,0,0,1,69.1,435.0,0,True,True,False,False,False,False,True,False,0,0.15848623853211008,1,0,0
1,0,0,26,1,0,0,0,0,0,1,1,1,91.25,2351.8,1,False,True,False,False,False,False,True,False,2,0.038783577014620874,3,1,0
0,0,0,9,1,0,0,0,0,0,0,0,0,20.25,186.15,0,False,False,True,False,False,False,False,True,0,0.10820197702377772,1,0,0
0,1,0,8,1,0,0,1,1,0,0,0,1,54.75,445.85,0,True,False,False,False,False,False,False,True,0,0.1225243370258476,3,0,0
0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912.0,0,True,True,False,False,False,False,True,False,0,0.08921139101861994,2,1,0
0,0,0,15,1,1,0,0,0,0,0,0,1,49.1,679.55,1,False,False,False,False,False,False,True,False,1,0.0721475277349203,1,0,0
0,1,0,43,1,1,1,0,1,0,1,1,1,80.2,3581.6,0,True,False,False,True,False,False,True,False,2,0.022385976664991907,5,0,0
0,0,0,42,1,1,0,0,0,1,1,1,1,100.3,4222.95,0,True,True,False,False,False,False,True,False,2,0.02374554623042413,4,1,0
0,0,0,31,1,1,1,0,1,1,0,0,0,65.25,1994.3,1,False,False,False,False,False,True,False,False,2,0.03270184934596301,4,0,0
0,0,1,66,1,1,1,0,1,1,0,0,1,90.95,5930.05,0,False,True,False,False,True,True,False,False,3,0.015334552903786007,4,0,0
1,0,0,18,1,1,0,1,0,1,0,0,1,85.45,1505.85,1,False,True,False,False,False,False,True,False,1,0.05670770149649933,3,1,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,0,True,False,True,False,False,False,False,True,0,0.9523809523809523,1,0,0
0,1,0,61,1,1,0,1,0,1,1,0,1,94.1,5638.3,1,True,True,False,False,True,False,True,False,3,0.016686468178674658,4,0,1
0,0,0,10,1,1,0,1,0,0,0,0,0,79.85,797.25,0,True,True,False,False,False,False,True,False,0,0.10003131850923895,2,1,0
1,0,0,1,1,0,0,0,0,0,0,0,1,71.65,71.65,1,True,True,False,False,False,False,True,False,0,0.9862353750860289,1,1,0
1,0,0,18,1,0,0,1,0,0,0,0,1,73.55,1359.45,0,False,True,False,False,False,False,True,False,1,0.054062993862324965,2,1,0
0,1,0,24,1,1,0,1,1,0,1,1,1,104.65,2542.45,1,True,True,False,False,False,False,True,False,1,0.041144901610017895,5,1,0
0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,0,False,False,True,False,False,False,False,True,0,0.3464991023339318,1,0,0
0,0,0,50,1,0,0,0,0,0,0,0,0,20.15,989.05,0,True,False,True,True,False,True,False,False,3,0.02035250744911873,1,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0,44.55,44.55,0,True,False,False,False,False,False,True,False,0,0.9780461031833151,1,0,0
0,0,0,2,1,0,1,0,0,1,0,0,1,54.45,87.3,0,True,False,False,False,False,False,False,True,0,0.6166477916194791,3,0,0
0,0,0,17,1,0,0,0,0,0,0,0,1,19.65,351.55,0,True,False,True,True,False,False,False,False,1,0.05573677492554247,1,0,0
0,1,1,69,1,1,0,1,1,0,1,1,1,105.0,7297.75,0,True,True,False,False,True,False,True,False,3,0.014386025004281554,5,0,0
0,1,0,72,1,1,1,1,1,1,1,1,1,88.7,6301.7,0,True,False,False,False,True,True,False,False,3,0.014073333650657655,7,0,1
0,0,0,3,1,1,0,0,0,0,0,0,1,74.25,210.3,1,False,True,False,False,False,False,True,False,0,0.35139611926171316,1,1,0
1,1,1,50,1,1,1,1,1,0,0,1,1,75.15,3822.45,0,True,False,False,False,True,False,False,False,3,0.0196550236043364,5,0,0
0,0,0,53,1,0,0,0,0,0,0,0,0,20.25,1048.45,0,False,False,True,False,True,False,False,True,3,0.019295821620849016,1,0,0
0,1,0,58,1,1,1,1,0,1,1,1,1,109.1,6393.65,0,False,True,False,False,True,True,False,False,3,0.017061137044247925,6,0,1
0,0,0,46,0,0,1,0,0,0,0,0,1,30.75,1489.3,0,True,False,False,True,False,False,False,False,2,0.020633429510836746,1,0,0
1,1,0,72,1,1,1,1,1,1,1,1,1,112.9,8061.5,0,True,True,False,False,False,True,False,False,3,0.014003100775193799,7,1,1
1,0,0,1,1,1,0,0,0,0,0,0,1,74.2,74.2,1,False,True,False,False,False,False,True,False,0,0.9867021276595744,1,1,0
0,1,1,6,1,1,0,1,1,0,1,0,1,94.05,518.75,0,False,True,False,False,False,False,False,True,0,0.18095238095238095,4,1,0
0,1,0,72,1,1,1,1,1,1,0,1,0,78.85,5763.15,0,True,False,False,False,True,False,False,False,3,0.013679380307590885,6,0,1
0,0,0,4,1,0,0,0,0,0,0,1,1,55.3,238.5,0,True,False,False,False,False,False,False,True,0,0.23089770354906053,2,0,0
0,1,1,52,1,0,0,0,0,0,0,0,0,19.35,1031.7,0,False,False,True,False,True,False,False,True,3,0.01873729059746296,1,0,0
0,1,1,0,1,1,0,0,0,0,0,0,0,25.35,1397.475,0,True,False,True,False,True,False,False,True,0,0.01812688821752266,1,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,20.45,34.8,0,False,False,True,True,False,False,False,True,0,0.5712290502793297,1,0,0
0,1,0,65,1,0,0,0,0,0,0,0,0,19.35,1319.95,0,False,False,True,False,True,False,False,False,3,0.014648548393201863,1,0,0
1,1,0,43,1,1,0,1,0,0,1,1,1,101.0,4388.4,1,True,True,False,False,False,False,True,False,2,0.023009978584772408,4,1,0
0,1,0,4,1,1,0,1,0,0,1,1,1,100.2,420.2,1,True,True,False,False,False,False,True,False,0,0.2378917378917379,4,1,0
1,1,0,25,1,1,1,0,0,0,0,1,1,89.05,2177.45,1,True,True,False,True,False,False,True,False,2,0.0408776882645918,3,0,0
0,1,0,51,1,1,0,1,0,1,1,1,1,78.65,3950.85,0,False,False,False,True,False,True,False,False,3,0.01990207118185154,5,0,1
0,0,0,12,1,1,0,0,1,0,1,1,0,74.75,827.05,0,True,False,False,False,False,False,False,False,0,0.09027232655032909,4,1,0
0,1,1,57,1,0,1,0,0,0,1,1,1,70.1,3913.3,1,False,False,False,True,False,False,False,False,3,0.01790869376389137,4,0,0
0,1,1,24,1,0,0,0,0,0,0,0,0,19.9,533.5,0,False,False,True,True,False,False,False,True,1,0.0372310570626754,1,0,0
0,1,0,64,1,1,0,0,1,1,0,0,0,58.35,3756.45,0,False,False,False,True,False,False,False,False,3,0.01552914875780117,3,0,0
0,0,0,4,1,0,0,1,1,1,1,1,1,105.65,443.9,1,False,True,False,True,False,False,True,False,0,0.2374690941784671,6,0,1
0,0,0,26,1,1,0,0,1,0,1,1,1,100.5,2599.95,0,False,True,False,False,False,False,False,False,2,0.03863972779176839,4,1,0
0,1,1,15,1,0,0,0,0,0,0,0,0,20.05,284.3,0,False,False,True,False,False,False,False,True,1,0.07027690150718542,1,0,0
1,1,0,64,1,1,0,0,0,0,0,0,0,25.65,1740.8,0,True,False,True,False,True,True,False,False,3,0.014726145366861867,1,0,0
1,1,0,36,1,1,0,1,0,0,1,1,1,96.5,3436.1,1,True,True,False,False,False,False,True,False,2,0.028075994297518257,4,1,0
0,1,0,27,1,1,0,0,0,0,1,1,0,95.0,2462.55,0,False,True,False,False,False,True,False,False,2,0.038562237421607026,3,1,0
1,1,0,1,1,0,0,0,0,0,0,0,0,70.85,70.85,1,True,True,False,False,False,False,False,True,0,0.9860821155184412,1,1,0
0,0,0,35,1,1,1,0,1,1,1,1,1,85.95,3110.1,1,False,False,False,True,False,True,False,False,2,0.027626884381729937,6,0,0
0,0,0,4,1,0,0,0,1,0,0,0,1,73.9,280.85,1,True,True,False,False,False,False,True,False,0,0.2621962036544261,2,1,0
0,1,1,8,1,0,0,0,0,0,0,0,1,45.45,411.75,0,False,False,False,False,False,False,True,False,0,0.11011508176862508,1,0,0
0,0,0,10,1,0,0,0,0,0,0,0,1,20.0,198.6,0,True,False,True,False,False,True,False,False,0,0.10020040080160321,1,0,0
0,0,0,2,1,0,0,1,0,0,0,0,0,49.2,103.7,0,False,False,False,False,False,False,False,True,0,0.4699140401146132,2,0,0
0,1,0,58,1,1,1,1,1,0,1,1,1,109.45,6144.55,1,False,True,False,False,True,False,False,False,3,0.017809634613663545,6,0,0
0,1,0,51,1,0,1,1,1,1,1,1,1,83.25,4089.45,0,True,False,False,False,True,True,False,False,3,0.02035228397853537,7,0,1
0,1,1,46,1,0,0,0,0,0,0,0,1,19.25,864.2,0,False,False,True,False,True,False,False,True,2,0.022249190938511326,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,19.65,19.65,0,True,False,True,False,False,False,False,False,0,0.9515738498789347,1,0,0
0,0,0,46,1,1,0,0,0,0,0,0,0,72.8,3249.4,0,True,True,False,False,False,False,False,False,2,0.02239724341619493,1,1,0
0,1,0,50,1,1,1,1,0,1,1,1,1,109.65,5405.8,0,False,True,False,False,False,False,False,False,3,0.020280017755419103,6,1,1
0,1,1,53,1,0,0,1,0,1,1,0,0,65.0,3363.8,0,True,False,False,False,False,True,False,False,3,0.019317641464574417,4,0,1
0,1,0,61,1,1,0,1,1,1,1,1,1,114.1,7132.15,0,True,True,False,False,False,False,True,False,3,0.015995738208224978,6,1,1
0,0,0,5,1,0,0,0,0,0,0,0,0,20.65,93.55,0,True,False,True,False,False,False,False,False,0,0.21840296139608673,1,0,0
0,0,0,47,1,0,1,1,1,1,1,1,1,86.95,4138.9,0,True,False,False,True,False,False,False,False,2,0.021002922775912463,7,0,1
0,0,0,54,1,1,0,1,1,0,1,0,1,94.75,5121.75,0,False,True,False,True,False,False,False,False,3,0.01849592504026158,4,0,0
0,0,1,19,0,0,0,0,0,0,0,0,1,25.35,566.1,0,True,False,False,False,False,True,False,False,1,0.04470111091518251,0,0,0
0,0,1,26,1,0,0,1,1,1,1,1,1,105.45,2715.3,0,False,True,False,False,True,False,True,False,2,0.038821190590141,6,0,1
0,1,1,70,1,1,0,0,0,0,0,0,0,25.4,1782.05,0,True,False,True,False,True,False,False,True,3,0.01424525391884692,1,0,0
0,1,0,17,1,1,0,1,1,0,1,1,1,102.55,1742.5,0,True,True,False,False,False,False,True,False,1,0.05881846859764841,5,1,0
0,0,0,30,1,1,0,1,0,0,1,1,1,100.2,2983.8,1,False,True,False,False,False,False,True,False,2,0.03357008844813723,4,1,0
0,0,1,1,1,1,0,0,0,0,0,0,0,24.0,24.0,0,False,False,True,False,False,False,False,True,0,0.96,1,0,0
0,1,1,19,1,1,0,0,0,0,0,0,0,25.6,485.9,0,False,False,True,False,True,False,False,True,1,0.05257753132059972,1,0,0
0,1,0,26,1,0,0,1,1,0,1,1,1,73.5,1905.7,0,False,False,False,False,True,True,False,False,2,0.03854827712802224,5,0,0
0,1,1,21,1,0,0,1,0,0,0,0,1,74.05,1565.7,1,False,True,False,False,False,False,False,False,1,0.047264951809535966,2,1,0
0,1,0,50,1,1,0,1,0,0,1,1,1,98.25,4858.7,0,True,True,False,True,False,False,True,False,3,0.02021729736403482,4,0,0
0,1,0,68,0,0,1,0,1,0,1,1,1,54.4,3723.65,0,False,False,False,True,False,False,True,False,3,0.014605399165022216,4,0,0
0,0,0,3,1,1,0,0,1,0,1,1,1,101.55,298.35,1,True,True,False,False,False,False,False,False,0,0.33923500918657085,4,1,0
0,1,1,9,1,0,0,0,1,1,1,1,0,103.1,970.45,0,True,True,False,False,False,False,True,False,0,0.10613001183797414,5,1,0
0,1,1,51,0,0,1,0,0,1,0,0,0,34.2,1782.0,0,False,False,False,False,True,False,False,False,3,0.019181155356141337,2,0,0
0,0,0,9,1,0,0,0,0,0,0,0,1,43.75,405.7,0,False,False,False,False,False,False,True,False,0,0.10757314974182444,1,0,0
1,1,1,41,1,1,0,1,1,1,1,1,1,111.95,4534.9,1,True,True,False,True,False,False,True,False,2,0.02468087920809542,6,0,1
0,0,0,22,1,1,0,1,0,0,1,1,1,100.65,2415.95,0,True,True,False,False,False,False,True,False,1,0.04164339353317198,4,1,0
0,1,1,21,0,0,1,0,1,0,1,1,1,55.95,1157.05,1,False,False,False,True,False,False,True,False,1,0.048313976080480124,4,0,0
0,1,1,71,1,1,1,1,1,1,1,1,1,116.05,8297.5,0,True,True,False,False,True,False,False,False,3,0.013984455021991925,7,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,45.75,45.75,1,True,False,False,False,False,False,True,False,0,0.9786096256684492,1,0,0
0,1,1,26,1,1,0,0,1,1,1,1,1,82.0,2083.1,0,True,False,False,True,False,True,False,False,2,0.03934552084832782,5,0,0
0,1,0,71,1,1,1,1,0,1,0,0,0,65.15,4681.75,0,True,False,False,False,True,False,False,False,3,0.013912764935134271,4,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,44.8,176.2,0,True,False,False,False,False,True,False,False,0,0.2528216704288939,1,0,0
0,0,0,12,1,1,1,0,0,0,0,0,1,79.8,1001.2,0,False,True,False,False,False,False,True,False,0,0.07962482538415486,2,1,0
0,1,0,18,1,1,0,0,0,1,1,0,1,88.85,1594.75,0,False,True,False,False,False,False,True,False,1,0.05567914773617421,3,1,0
0,0,0,3,1,1,0,0,0,0,0,0,1,74.95,212.4,0,False,True,False,False,False,False,True,False,0,0.35121836925960637,1,1,0
1,1,0,72,1,1,1,1,0,0,1,1,1,106.85,7677.4,0,False,True,False,True,False,False,False,False,3,0.013915659512398416,5,0,0
0,0,0,11,1,0,0,1,0,0,0,0,0,74.95,815.5,1,True,True,False,False,False,False,True,False,0,0.09179424372320882,2,1,0
0,0,0,1,1,0,0,0,0,0,0,1,0,80.15,80.15,1,False,True,False,False,False,True,False,False,0,0.9876771410967344,2,1,0
0,0,0,13,1,0,0,0,0,0,0,0,0,19.3,259.65,0,True,False,True,True,False,True,False,False,1,0.07404565509303665,1,0,0
0,1,0,72,1,1,0,1,1,1,1,1,1,109.25,8109.8,1,False,True,False,True,False,False,True,False,3,0.013469694728016965,6,0,1
0,1,0,42,1,1,1,0,0,0,0,0,0,56.1,2386.85,0,True,False,False,True,False,True,False,False,2,0.023493938061436022,2,0,0
0,0,0,17,1,0,0,0,0,0,0,0,0,19.7,340.35,0,False,False,True,False,False,True,False,False,1,0.057712025779991204,1,0,0
1,0,0,7,1,0,0,1,0,0,0,0,1,51.3,419.35,0,False,False,False,False,False,False,False,True,0,0.12204115617937432,2,0,0
0,1,0,68,1,1,1,1,1,1,1,1,0,118.6,7990.05,0,False,True,False,False,True,False,False,True,3,0.01484160404452481,7,0,1
0,1,1,56,1,1,0,0,0,0,0,0,0,24.15,1402.25,0,True,False,True,False,True,False,False,False,3,0.01721004810261892,1,0,0
0,1,1,38,1,0,0,0,0,0,0,0,0,20.3,749.35,0,False,False,True,True,False,False,False,True,2,0.02705404144732458,1,0,0
0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,0,False,True,False,False,True,False,True,False,3,0.013707327783151263,7,0,1
0,0,0,48,1,1,0,0,0,0,0,0,0,25.05,1171.5,0,False,False,True,True,False,True,False,False,2,0.021364605543710023,1,0,0
1,1,0,52,1,1,1,1,1,0,1,1,1,109.1,5647.95,0,False,True,False,False,False,False,True,False,3,0.019313323715026687,6,1,0
0,1,1,35,1,0,0,0,0,0,0,0,0,19.65,708.8,0,False,False,True,True,False,False,False,True,2,0.02768385460693153,1,0,0
0,1,0,67,1,1,0,1,1,1,1,1,1,111.3,7567.2,0,True,True,False,False,True,False,False,False,3,0.014706270975925584,6,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,29.9,29.9,0,False,False,False,False,False,False,False,True,0,0.9676375404530745,1,0,0
0,0,0,53,1,0,0,1,0,1,0,0,1,80.6,4348.1,0,True,True,False,False,False,False,False,True,3,0.018532569957002594,3,1,1
0,1,1,34,1,0,0,0,0,0,0,0,0,20.8,635.9,0,True,False,True,False,False,False,False,True,2,0.03265818809860261,1,0,0
0,0,0,3,0,0,0,0,0,0,1,0,0,35.2,108.95,1,False,False,False,False,False,True,False,False,0,0.3201455206912233,1,0,0
0,1,0,1,1,0,0,0,0,0,1,0,0,78.8,78.8,1,False,True,False,False,False,False,True,False,0,0.9874686716791979,2,1,0
0,0,0,19,1,0,0,0,1,1,1,0,0,89.95,1682.4,0,True,True,False,False,False,False,False,True,1,0.05343352738505405,4,1,0
1,1,0,60,1,1,1,1,1,1,1,1,1,116.05,6925.9,0,False,True,False,False,True,False,False,False,3,0.016753526108360162,7,0,1
0,0,0,11,1,0,0,0,0,0,0,0,0,19.55,223.15,0,True,False,True,False,True,True,False,False,0,0.08721838054873969,1,0,0
0,0,0,47,1,1,0,1,1,0,1,1,1,106.4,5127.95,1,False,True,False,False,False,False,True,False,2,0.020744986790668656,5,1,0
0,0,0,18,1,0,1,0,0,0,0,0,0,49.4,874.8,1,True,False,False,False,False,False,True,False,1,0.05640557204841288,2,0,0
0,1,1,60,1,1,1,1,1,1,1,1,0,115.25,6758.45,0,False,True,False,False,True,True,False,False,3,0.017050203788769796,7,0,1
0,1,0,72,1,1,0,0,0,0,0,0,0,24.8,1874.3,0,True,False,True,False,True,True,False,False,3,0.0132245507385485,1,0,0
0,0,0,39,1,0,0,0,0,0,0,0,0,19.9,791.15,0,True,False,True,True,False,False,False,True,2,0.02512150476551158,1,0,0
